date,ltla,positive,month,number_exposures,duration,maxRiskScore,cumRiskScore,riskScore_1.1.,riskScore_1.3.,riskScore_1.6.,riskScore_1.8.,riskScore_2.2.,riskScore_3.3.,riskScore_4.4.,riskScore_5.6.,peak_day,peak_duration,firstExpDate,lastExpDate,randomExpDate,classification,bg_rate_cases_app,avgRiskScore,maxProximityScore,avgProximityScore,region,RuralUrbanScore
2022-02-17,E09000027,0.042918606352129324,Feb22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,404,409,404,recurring,0.0161391309538692,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2021-07-16,E06000016,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,188,188,188,fleeting,0.01914254055203773,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2022-02-09,E07000042,0.042918606352129324,Feb22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,2,4.602078080765491,400,401,400,recurring,0.02589703403415845,120.90557084592895,0.14299930210129377,0.10178099021763129,South_West,3.189370380250056
2021-10-30,E06000035,0.15833393478355007,Oct21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,5,28.912556837045482,296,299,298,household,0.01016819834810387,199.7868098042868,0.31705054892813783,0.131283711848216,South_East,3.2930900587496574
2022-02-17,E07000193,0.028811933602042053,Feb22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,406,406,406,one-day,0.01461057628825139,152.74075945394347,0.12059214263651095,0.10342866381674329,West_Midlands,3.241396909675088
2021-11-25,E07000197,0.042918606352129324,Nov21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,3,4.602078080765491,323,325,323,recurring,0.01286780107960145,120.90557084592895,0.14299930210129377,0.10178099021763129,West_Midlands,3.189370380250056
2022-02-21,E09000021,0.042918606352129324,Feb22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,410,411,410,recurring,0.01682965638587615,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2022-03-16,E07000200,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,434,434,434,fleeting,0.05536266336440863,133.9301552816304,0.0976835015855057,0.0976835015855057,East_of_England,3.1997760947520506
2022-10-10,E07000093,0.042918606352129324,Oct22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,641,642,642,recurring,0.00643374592354402,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2022-02-03,E07000180,0.028811933602042053,Feb22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,392,392,392,one-day,0.02358518768667571,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2021-12-16,E08000034,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,343,343,343,fleeting,0.04017192469822755,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
2022-05-01,E07000088,0.028811933602042053,May22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,480,480,480,one-day,0.00503017945898997,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-06-20,E07000114,0.017740409586494997,Jun22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,531,531,531,fleeting,0.01180723504052626,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-07-04,E07000031,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,177,177,177,one-day,0.01303003550543073,152.74075945394347,0.12059214263651095,0.10342866381674329,North_West,3.241396909675088
2021-06-24,E07000213,0.15833393478355007,Jun21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,3,28.912556837045482,169,171,171,household,0.00481277618451846,199.7868098042868,0.31705054892813783,0.131283711848216,South_East,3.2930900587496574
2022-01-03,E06000015,0.15833393478355007,Jan22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,4,28.912556837045482,361,364,362,household,0.0762308143610036,199.7868098042868,0.31705054892813783,0.131283711848216,East_Midlands,3.2930900587496574
2023-02-05,E07000176,0.017740409586494997,Feb23,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,760,760,760,fleeting,0.0023808387716695,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2021-07-29,E08000025,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,203,203,203,one-day,0.0154216103384304,152.74075945394347,0.12059214263651095,0.10342866381674329,West_Midlands,3.241396909675088
2021-08-16,E08000015,0.028811933602042053,Aug21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,222,222,222,one-day,0.01048115007856545,152.74075945394347,0.12059214263651095,0.10342866381674329,North_West,3.241396909675088
2022-04-11,E07000118,0.017740409586494997,Apr22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,457,457,457,fleeting,0.01487852928106274,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2021-12-29,E09000023,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,1,3.7845578099366315,358,358,358,one-day,0.07352782076445004,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2021-12-28,E07000214,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,353,353,353,one-day,0.06047200725723534,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-02-11,E07000075,0.028811933602042053,Feb22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,402,402,402,one-day,0.01482774927153994,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2022-04-03,E09000027,0.028811933602042053,Apr22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,452,452,452,one-day,0.01601596268599423,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2022-10-16,E07000196,0.017740409586494997,Oct22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,649,649,649,fleeting,0.00428557644230177,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2021-09-29,E07000148,0.15833393478355007,Sep21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,7,28.912556837045482,265,267,267,household,0.00513298832573819,199.7868098042868,0.31705054892813783,0.131283711848216,East_of_England,3.2930900587496574
2022-02-06,E07000107,0.017740409586494997,Feb22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,398,398,398,fleeting,0.01627659280904414,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-10-20,E07000167,0.028811933602042053,Oct21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,284,284,284,one-day,0.01277813696883971,152.74075945394347,0.12059214263651095,0.10342866381674329,Yorkshire_and_The_Humber,3.241396909675088
2022-02-17,E08000035,0.028811933602042053,Feb22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,405,405,405,one-day,0.01320409698415432,152.74075945394347,0.12059214263651095,0.10342866381674329,Yorkshire_and_The_Humber,3.241396909675088
2022-03-04,E06000043,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,412,424,421,recurring,0.03231032844169211,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2022-07-03,E07000180,0.017740409586494997,Jul22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,544,544,544,fleeting,0.01889061046882945,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-03-27,E06000015,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,3,4.602078080765491,443,446,444,recurring,0.03253748984933161,120.90557084592895,0.14299930210129377,0.10178099021763129,East_Midlands,3.189370380250056
2022-03-26,E07000143,0.028811933602042053,Mar22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,443,443,443,one-day,0.03504879530823041,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2021-10-07,E07000070,0.028811933602042053,Oct21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,275,275,275,one-day,0.00837258489903446,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2021-09-12,E07000188,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,248,248,248,fleeting,0.0095056420771848,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2022-01-11,E08000026,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,369,369,369,fleeting,0.04259478825058098,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2021-07-15,E08000030,0.042918606352129324,Jul21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,1,4.602078080765491,187,190,190,recurring,0.01837075968423554,120.90557084592895,0.14299930210129377,0.10178099021763129,West_Midlands,3.189370380250056
2022-02-02,E08000010,0.15833393478355007,Feb22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,1,28.912556837045482,393,394,393,household,0.01661724295413342,199.7868098042868,0.31705054892813783,0.131283711848216,North_West,3.2930900587496574
2022-03-02,E06000046,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,1,4.602078080765491,417,422,422,recurring,0.03425109439936479,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2021-10-07,E07000149,0.028811933602042053,Oct21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,275,275,275,one-day,0.00775104261890467,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2022-04-23,E08000026,0.028811933602042053,Apr22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,473,473,473,one-day,0.00587747319280036,152.74075945394347,0.12059214263651095,0.10342866381674329,West_Midlands,3.241396909675088
2022-01-01,E07000215,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,360,360,360,fleeting,0.04022293906696892,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-07-22,E07000202,0.042918606352129324,Jul22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,551,563,551,recurring,0.00611915825643456,120.90557084592895,0.14299930210129377,0.10178099021763129,East_of_England,3.189370380250056
2021-07-14,E07000152,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,189,189,189,one-day,0.01242083403094916,152.74075945394347,0.12059214263651095,0.10342866381674329,East_Midlands,3.241396909675088
2022-06-06,E07000189,0.028811933602042053,Jun22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,518,518,518,one-day,0.00556949173546657,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
2021-11-26,E08000015,0.15833393478355007,Nov21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,4,28.912556837045482,322,326,326,household,0.01279466578985046,199.7868098042868,0.31705054892813783,0.131283711848216,North_West,3.2930900587496574
2021-12-03,E08000027,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,330,330,330,fleeting,0.01551742816181833,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2022-03-08,E07000137,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,427,427,427,fleeting,0.03289046661192197,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2022-10-10,E07000073,0.028811933602042053,Oct22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,636,636,636,one-day,0.0044994910193543,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2023-03-02,E07000176,0.017740409586494997,Mar23,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,785,785,785,fleeting,0.00300313240164508,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2021-02-19,E08000009,0.017740409586494997,Feb21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,44,44,44,fleeting,0.00299224908532143,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2021-07-13,E08000037,0.042918606352129324,Jul21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,7,4.602078080765491,185,189,188,recurring,0.02692122891097398,120.90557084592895,0.14299930210129377,0.10178099021763129,North_East,3.189370380250056
2022-03-30,E07000009,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,437,450,437,recurring,0.02825838888897284,120.90557084592895,0.14299930210129377,0.10178099021763129,East_of_England,3.189370380250056
2022-04-14,E07000156,0.15833393478355007,Apr22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,3,28.912556837045482,462,465,465,household,0.00965458651919659,199.7868098042868,0.31705054892813783,0.131283711848216,East_Midlands,3.2930900587496574
2022-02-05,E09000020,0.042918606352129324,Feb22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,396,397,396,recurring,0.01610806338986685,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2021-07-04,E08000012,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,176,176,176,fleeting,0.02262427744705642,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-01-20,E07000085,0.042918606352129324,Jan22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,7,4.602078080765491,378,379,378,recurring,0.03021661745439278,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2021-10-30,E06000046,0.017740409586494997,Oct21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,292,292,292,fleeting,0.01345193608366155,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-06-25,E07000179,0.028811933602042053,Jun21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,166,166,166,one-day,0.00638686628037935,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-03-29,E07000111,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,2,4.602078080765491,439,447,443,recurring,0.02767632670350608,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2022-01-09,W06000005,0.028811933602042053,Jan22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,370,370,370,one-day,0.0290834807625701,152.74075945394347,0.12059214263651095,0.10342866381674329,Wales,3.241396909675088
2021-10-27,E07000036,0.017740409586494997,Oct21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,295,295,295,fleeting,0.01309764985432437,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2021-11-28,E09000018,0.028811933602042053,Nov21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,1,3.7845578099366315,323,323,323,one-day,0.01517245963750594,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2022-03-28,E09000022,0.028811933602042053,Mar22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,447,447,447,one-day,0.02207635936176163,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2022-04-21,E08000036,0.042918606352129324,Apr22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,467,470,467,recurring,0.00748742451229571,120.90557084592895,0.14299930210129377,0.10178099021763129,Yorkshire_and_The_Humber,3.189370380250056
2022-05-31,E06000026,0.017740409586494997,May22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,511,511,511,fleeting,0.00616878775140429,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2022-04-01,E06000054,0.042918606352129324,Apr22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,447,451,447,recurring,0.02536198671744981,120.90557084592895,0.14299930210129377,0.10178099021763129,South_West,3.189370380250056
2022-01-16,E07000153,0.042918606352129324,Jan22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,1,4.602078080765491,372,377,372,recurring,0.04261949263642572,120.90557084592895,0.14299930210129377,0.10178099021763129,East_Midlands,3.189370380250056
2022-03-11,E09000019,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,426,426,426,fleeting,0.03535392961546121,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-12-01,E06000023,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,329,329,329,fleeting,0.01589270117558542,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2022-02-18,E09000014,0.017740409586494997,Feb22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,405,405,405,fleeting,0.01537361133643313,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-03-26,E09000009,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,4,4.602078080765491,445,446,445,recurring,0.02370391642069592,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2022-04-04,E07000107,0.017740409586494997,Apr22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,454,454,454,fleeting,0.01795774519616339,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-03-28,E07000071,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,1,4.602078080765491,442,444,442,recurring,0.03020530398631818,120.90557084592895,0.14299930210129377,0.10178099021763129,East_of_England,3.189370380250056
2022-05-06,E07000222,0.028811933602042053,May22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,485,485,485,one-day,0.00380248663311215,152.74075945394347,0.12059214263651095,0.10342866381674329,West_Midlands,3.241396909675088
2022-10-14,E07000153,0.028811933602042053,Oct22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,647,647,647,one-day,0.00562350777422584,152.74075945394347,0.12059214263651095,0.10342866381674329,East_Midlands,3.241396909675088
2022-03-30,E09000015,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,1,4.602078080765491,449,450,450,recurring,0.01968661292811498,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2022-01-28,E07000173,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,389,389,389,fleeting,0.02361909820019355,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2022-03-26,E06000054,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,433,446,444,recurring,0.03834948226970346,120.90557084592895,0.14299930210129377,0.10178099021763129,South_West,3.189370380250056
2022-05-15,E06000056,0.028811933602042053,May22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,495,495,495,one-day,0.00315204718834968,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2021-10-12,E09000017,0.017740409586494997,Oct21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,279,279,279,fleeting,0.00590952020611157,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-12-27,E06000046,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,350,350,350,one-day,0.04209871531762346,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2021-09-10,E09000012,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,244,244,244,fleeting,0.00456238964724133,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-04-13,E07000228,0.017740409586494997,Apr22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,463,463,463,fleeting,0.0101828568610986,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-09-25,E08000028,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,264,264,264,fleeting,0.01045621163029848,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2021-11-10,E08000025,0.017740409586494997,Nov21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,310,310,310,fleeting,0.01088505978698954,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2022-02-02,E07000139,0.017740409586494997,Feb22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,392,392,392,fleeting,0.02287252229623881,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2022-03-03,E07000079,0.028811933602042053,Mar22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,413,413,413,one-day,0.03105843458779458,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
2022-07-19,E09000023,0.028811933602042053,Jul22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,559,559,559,one-day,0.00552759359827022,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2021-08-17,E07000188,0.042918606352129324,Aug21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,3,4.602078080765491,220,225,220,recurring,0.01951126923646586,120.90557084592895,0.14299930210129377,0.10178099021763129,South_West,3.189370380250056
2021-11-18,E07000123,0.017740409586494997,Nov21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,313,313,313,fleeting,0.01020389201003745,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-10-19,E06000055,0.042918606352129324,Oct22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,4,4.602078080765491,640,651,651,recurring,0.0034048493462531,120.90557084592895,0.14299930210129377,0.10178099021763129,East_of_England,3.189370380250056
2022-09-07,E08000019,0.017740409586494997,Sep22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,609,609,609,fleeting,0.00296169089438011,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
2021-12-18,E06000051,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,347,347,347,one-day,0.03708796462937114,152.74075945394347,0.12059214263651095,0.10342866381674329,West_Midlands,3.241396909675088
2022-03-06,E07000109,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,425,426,425,recurring,0.03137710920112496,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2021-03-13,E07000038,0.017740409586494997,Mar21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,60,60,60,fleeting,0.0011871344491118,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2021-12-17,E07000220,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,343,343,343,fleeting,0.04253816319718348,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2021-11-21,W06000003,0.017740409586494997,Nov21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,319,319,319,fleeting,0.01419662414817587,133.9301552816304,0.0976835015855057,0.0976835015855057,Wales,3.1997760947520506
